date,grfTl,grfUsd,grfEur,grfUsdMmBtu
2024-12-22 00:00:00+03:00,12473.43,355.75,32.19,9.8
2024-12-23 00:00:00+03:00,12461.0,354.95,32.04,9.78
2024-12-24 00:00:00+03:00,12443.0,353.68,31.98,9.74
2024-12-25 00:00:00+03:00,12461.11,353.85,31.95,9.75
2024-12-26 00:00:00+03:00,12473.94,354.34,32.03,9.76
2024-12-27 00:00:00+03:00,12449.03,354.3,31.96,9.76
2024-12-28 00:00:00+03:00,12491.18,355.5,32.06,9.79
2024-12-29 00:00:00+03:00,12890.0,366.85,33.09,10.1
2024-12-30 00:00:00+03:00,12612.28,358.07,32.26,9.86
2024-12-31 00:00:00+03:00,12575.26,356.44,32.17,9.82
2025-01-01 00:00:00+03:00,12640.0,358.27,32.34,9.87
2025-01-02 00:00:00+03:00,12623.6,358.09,32.52,9.86
2025-01-03 00:00:00+03:00,12558.36,356.05,32.54,9.81
2025-01-04 00:00:00+03:00,12486.0,354.0,32.35,9.75
2025-01-05 00:00:00+03:00,12468.32,353.5,32.3,9.74
2025-01-06 00:00:00+03:00,12413.5,351.76,31.94,9.69
2025-01-07 00:00:00+03:00,12318.17,349.19,31.5,9.62
2025-01-08 00:00:00+03:00,12305.63,348.42,31.72,9.6
2025-01-09 00:00:00+03:00,12228.93,346.51,31.61,9.54
2025-01-10 00:00:00+03:00,12581.51,356.06,32.5,9.81
2025-01-11 00:00:00+03:00,12930.91,365.95,33.4,10.08
2025-01-12 00:00:00+03:00,12850.0,363.66,33.19,10.02
2025-01-13 00:00:00+03:00,12751.36,360.01,33.15,9.92
2025-01-14 00:00:00+03:00,12850.0,362.7,33.23,9.99
2025-01-15 00:00:00+03:00,12587.61,355.29,32.41,9.79
2025-01-16 00:00:00+03:00,12658.25,357.6,32.66,9.85
2025-01-17 00:00:00+03:00,12609.5,356.08,32.5,9.81
2025-01-18 00:00:00+03:00,12662.28,357.57,32.64,9.85
2025-01-19 00:00:00+03:00,12590.0,355.53,32.45,9.79
2025-01-20 00:00:00+03:00,12629.34,355.57,32.4,9.79
2025-01-21 00:00:00+03:00,12665.0,356.24,32.32,9.81
2025-01-22 00:00:00+03:00,12698.52,356.89,32.16,9.83
2025-01-23 00:00:00+03:00,12604.6,354.15,31.99,9.75
2025-01-24 00:00:00+03:00,12562.57,352.89,31.65,9.72
2025-01-25 00:00:00+03:00,12471.48,350.33,31.42,9.65
2025-01-26 00:00:00+03:00,12396.42,348.22,31.23,9.59
2025-01-27 00:00:00+03:00,12340.13,346.05,31.02,9.53
2025-01-28 00:00:00+03:00,12343.7,345.78,31.16,9.52
2025-01-29 00:00:00+03:00,12448.42,348.63,31.46,9.6
2025-01-30 00:00:00+03:00,12341.9,345.51,31.19,9.52
2025-01-31 00:00:00+03:00,12301.35,343.97,31.12,9.47
2025-02-01 00:00:00+03:00,12450.0,348.13,31.5,9.59
2025-02-02 00:00:00+03:00,12458.28,348.36,31.52,9.6
2025-02-03 00:00:00+03:00,12472.55,347.4,31.89,9.57
2025-02-04 00:00:00+03:00,12640.0,351.93,32.04,9.69
2025-02-05 00:00:00+03:00,12750.0,355.47,32.11,9.79
2025-02-06 00:00:00+03:00,12849.93,358.6,32.5,9.88
2025-02-07 00:00:00+03:00,12850.54,357.9,32.39,9.86
2025-02-08 00:00:00+03:00,12900.57,359.29,32.51,9.9
2025-02-09 00:00:00+03:00,12893.88,359.11,32.49,9.89
2025-02-10 00:00:00+03:00,12886.02,358.49,32.64,9.87
2025-02-11 00:00:00+03:00,12924.2,359.41,32.75,9.9
2025-02-12 00:00:00+03:00,12954.29,359.57,32.58,9.9
2025-02-13 00:00:00+03:00,12963.58,359.65,32.44,9.91
2025-02-14 00:00:00+03:00,1245.53,34.5,3.1,0.95
2025-02-15 00:00:00+03:00,12951.76,358.71,32.2,9.88
2025-02-16 00:00:00+03:00,13000.0,360.05,32.32,9.92
2025-02-17 00:00:00+03:00,12901.9,356.88,32.0,9.83
2025-02-18 00:00:00+03:00,12951.98,357.83,32.15,9.86
2025-02-19 00:00:00+03:00,13000.0,358.85,32.31,9.88
2025-02-20 00:00:00+03:00,13200.57,364.18,32.8,10.03
2025-02-21 00:00:00+03:00,13180.0,363.03,32.57,10.0
2025-02-22 00:00:00+03:00,13216.61,364.03,32.66,10.03
2025-02-23 00:00:00+03:00,13250.0,364.95,32.74,10.05
2025-02-24 00:00:00+03:00,15459.54,425.22,38.12,11.71
2025-02-25 00:00:00+03:00,13200.52,362.78,32.55,9.99
2025-02-26 00:00:00+03:00,13251.34,364.33,32.62,10.04
2025-02-27 00:00:00+03:00,13300.27,365.74,32.81,10.07
2025-02-28 00:00:00+03:00,13310.3,365.86,33.07,10.08
2025-03-01 00:00:00+03:00,13343.14,366.76,33.16,10.1
2025-03-02 00:00:00+03:00,13325.14,366.26,33.11,10.09
2025-03-03 00:00:00+03:00,13351.0,366.69,33.06,10.1
2025-03-04 00:00:00+03:00,13355.96,366.91,32.81,10.11
2025-03-05 00:00:00+03:00,13364.9,367.49,32.33,10.12
2025-03-06 00:00:00+03:00,13389.37,368.09,32.03,10.14
2025-03-07 00:00:00+03:00,13457.23,370.57,32.11,10.21
2025-03-08 00:00:00+03:00,13451.09,370.4,32.1,10.2
2025-03-09 00:00:00+03:00,13460.12,370.65,32.12,10.21
2025-03-10 00:00:00+03:00,13480.14,369.77,32.06,10.18
2025-03-11 00:00:00+03:00,12598.54,345.08,29.77,9.51
2025-03-12 00:00:00+03:00,13400.21,366.73,31.6,10.1
2025-03-13 00:00:00+03:00,13358.0,365.58,31.61,10.07
2025-03-14 00:00:00+03:00,13134.8,359.51,31.11,9.9
2025-03-15 00:00:00+03:00,13098.5,358.52,31.02,9.88
2025-03-16 00:00:00+03:00,12962.25,354.79,30.7,9.77
2025-03-17 00:00:00+03:00,12804.66,349.72,30.18,9.63
2025-03-18 00:00:00+03:00,12718.16,347.56,29.87,9.57
2025-03-19 00:00:00+03:00,12639.0,332.75,28.68,9.17
2025-03-20 00:00:00+03:00,12605.14,332.46,28.76,9.16
2025-03-21 00:00:00+03:00,12387.83,327.29,28.38,9.01
2025-03-22 00:00:00+03:00,12375.57,326.96,28.36,9.01
2025-03-23 00:00:00+03:00,12350.0,326.29,28.3,8.99
2025-03-24 00:00:00+03:00,12368.21,326.68,28.32,9.0
2025-03-25 00:00:00+03:00,12354.93,325.91,28.36,8.98
2025-03-26 00:00:00+03:00,12388.9,326.64,28.45,9.0
2025-03-27 00:00:00+03:00,12387.86,326.58,28.48,9.0
2025-03-28 00:00:00+03:00,12337.94,326.7,28.49,9.0
2025-03-29 00:00:00+03:00,12337.0,326.67,28.49,9.0
2025-03-30 00:00:00+03:00,12385.0,327.94,28.6,9.03
2025-03-31 00:00:00+03:00,12485.0,330.59,28.83,9.11
2025-04-01 00:00:00+03:00,12809.8,339.19,29.58,9.34
2025-04-02 00:00:00+03:00,12798.0,338.07,29.43,9.31
2025-04-03 00:00:00+03:00,12786.88,337.71,28.79,9.3
2025-04-04 00:00:00+03:00,12783.78,337.78,28.8,9.3
2025-04-05 00:00:00+03:00,12759.81,337.15,28.75,9.29
2025-04-06 00:00:00+03:00,12763.02,337.23,28.76,9.29
2025-04-07 00:00:00+03:00,12933.27,340.95,29.18,9.39
2025-04-08 00:00:00+03:00,12752.67,336.22,28.89,9.26
2025-04-09 00:00:00+03:00,12510.96,329.82,28.08,9.08
2025-04-10 00:00:00+03:00,12436.26,328.44,27.95,9.05
2025-04-11 00:00:00+03:00,12513.03,330.1,27.32,9.09
2025-04-12 00:00:00+03:00,12502.45,329.82,27.3,9.08
2025-04-13 00:00:00+03:00,12538.74,330.77,27.38,9.11
2025-04-14 00:00:00+03:00,12527.86,329.99,27.22,9.09
2025-04-15 00:00:00+03:00,12496.61,328.8,27.25,9.06
2025-04-16 00:00:00+03:00,12640.18,332.22,27.47,9.15
2025-04-17 00:00:00+03:00,12486.99,328.08,27.13,9.04
2025-04-18 00:00:00+03:00,12490.72,328.68,27.17,9.05
2025-04-19 00:00:00+03:00,12688.48,333.88,27.6,9.2
2025-04-20 00:00:00+03:00,12672.88,333.47,27.56,9.19
2025-04-21 00:00:00+03:00,12533.25,328.84,26.78,9.06
2025-04-22 00:00:00+03:00,12660.6,332.03,27.15,9.15
2025-04-23 00:00:00+03:00,12683.55,332.63,27.19,9.16
2025-04-24 00:00:00+03:00,12587.24,329.26,27.21,9.07
2025-04-25 00:00:00+03:00,12603.69,329.55,27.29,9.08
2025-04-26 00:00:00+03:00,12491.53,326.61,27.04,9.0
2025-04-27 00:00:00+03:00,12518.9,327.33,27.1,9.02
2025-04-28 00:00:00+03:00,12565.87,327.52,27.13,9.02
2025-04-29 00:00:00+03:00,12563.37,327.45,27.03,9.02
2025-04-30 00:00:00+03:00,12772.68,332.9,27.51,9.17
2025-05-01 00:00:00+03:00,12951.21,337.55,27.89,9.3
2025-05-02 00:00:00+03:00,12976.49,338.2,28.04,9.32
2025-05-03 00:00:00+03:00,12960.51,337.78,28.0,9.3
2025-05-04 00:00:00+03:00,12949.51,337.49,27.98,9.3
2025-05-05 00:00:00+03:00,12925.34,335.63,27.84,9.24
2025-05-06 00:00:00+03:00,13085.07,339.64,28.18,9.36
2025-05-07 00:00:00+03:00,13687.39,355.0,29.36,9.78
2025-05-08 00:00:00+03:00,13842.37,359.05,29.89,9.89
2025-05-09 00:00:00+03:00,13831.69,358.59,29.96,9.88
2025-05-10 00:00:00+03:00,13828.1,358.5,29.95,9.87
2025-05-11 00:00:00+03:00,13827.79,358.49,29.95,9.87
2025-05-12 00:00:00+03:00,13779.59,356.28,30.09,9.81
2025-05-13 00:00:00+03:00,13743.39,355.01,30.03,9.78
2025-05-14 00:00:00+03:00,13643.2,352.6,29.53,9.71
2025-05-15 00:00:00+03:00,13587.77,351.7,29.5,9.69
2025-05-16 00:00:00+03:00,13539.32,350.81,29.43,9.66
2025-05-17 00:00:00+03:00,13815.93,357.98,30.04,9.86
2025-05-18 00:00:00+03:00,13802.5,357.63,30.01,9.85
2025-05-19 00:00:00+03:00,13785.36,357.19,29.97,9.84
2025-05-20 00:00:00+03:00,13715.74,353.76,29.54,9.74
2025-05-21 00:00:00+03:00,13687.44,353.13,29.29,9.73
2025-05-22 00:00:00+03:00,13827.4,356.41,29.63,9.82
2025-05-23 00:00:00+03:00,13489.27,347.51,28.81,9.57
2025-05-24 00:00:00+03:00,13360.75,344.19,28.54,9.48
2025-05-25 00:00:00+03:00,13301.23,342.66,28.41,9.44
2025-05-26 00:00:00+03:00,13432.95,345.4,28.51,9.51
2025-05-27 00:00:00+03:00,13420.83,344.98,28.57,9.5
2025-05-28 00:00:00+03:00,13579.54,348.36,28.91,9.6
2025-05-29 00:00:00+03:00,13717.86,351.55,29.3,9.68
2025-05-30 00:00:00+03:00,13546.92,346.8,28.76,9.55
2025-05-31 00:00:00+03:00,13597.23,348.09,28.87,9.59
2025-06-01 00:00:00+03:00,13894.29,355.69,29.5,9.8
2025-06-02 00:00:00+03:00,13807.03,352.98,29.06,9.72
2025-06-03 00:00:00+03:00,13797.61,353.06,29.08,9.72
2025-06-04 00:00:00+03:00,13649.42,349.47,28.85,9.63
2025-06-05 00:00:00+03:00,13799.41,353.31,29.17,9.73
2025-06-06 00:00:00+03:00,13770.0,352.56,29.1,9.71
2025-06-07 00:00:00+03:00,13871.34,355.15,29.32,9.78
2025-06-08 00:00:00+03:00,13806.0,353.48,29.18,9.74
2025-06-09 00:00:00+03:00,13715.0,351.15,28.99,9.67
2025-06-10 00:00:00+03:00,13714.64,350.41,28.86,9.65
2025-06-11 00:00:00+03:00,13698.52,350.17,28.8,9.65
2025-06-12 00:00:00+03:00,13699.17,349.32,28.41,9.62
2025-06-13 00:00:00+03:00,13686.85,348.67,28.44,9.6
2025-06-14 00:00:00+03:00,13632.43,347.28,28.32,9.57
2025-06-15 00:00:00+03:00,13824.02,352.16,28.72,9.7
2025-06-16 00:00:00+03:00,13692.57,348.23,28.27,9.59
2025-06-17 00:00:00+03:00,13730.22,349.36,28.4,9.62
2025-06-18 00:00:00+03:00,13735.42,348.41,28.46,9.6
2025-06-19 00:00:00+03:00,13683.56,346.59,28.39,9.55
2025-06-20 00:00:00+03:00,13669.59,345.71,28.2,9.52
2025-06-21 00:00:00+03:00,13623.21,344.53,28.11,9.49
2025-06-22 00:00:00+03:00,13620.08,344.45,28.1,9.49
2025-06-23 00:00:00+03:00,13642.02,344.09,28.16,9.48
2025-06-24 00:00:00+03:00,13590.88,343.64,27.84,9.47
2025-06-25 00:00:00+03:00,13632.07,343.9,27.86,9.47
2025-06-26 00:00:00+03:00,13607.76,342.77,27.51,9.44
2025-06-27 00:00:00+03:00,13533.75,340.54,27.32,9.38
2025-06-28 00:00:00+03:00,13453.78,338.52,27.16,9.32
2025-06-29 00:00:00+03:00,13400.0,337.17,27.05,9.29
2025-06-30 00:00:00+03:00,13491.41,339.49,27.21,9.35
2025-07-01 00:00:00+03:00,13739.56,345.45,27.51,9.52
2025-07-02 00:00:00+03:00,13802.83,347.42,27.74,9.57
2025-07-03 00:00:00+03:00,14234.38,358.76,28.59,9.88
2025-07-04 00:00:00+03:00,14961.54,377.06,30.1,10.39
2025-07-05 00:00:00+03:00,14831.17,373.78,29.83,10.3
2025-07-06 00:00:00+03:00,14698.83,370.44,29.57,10.2
2025-07-07 00:00:00+03:00,14651.7,367.19,29.4,10.11
2025-07-08 00:00:00+03:00,14947.81,374.32,29.97,10.31
2025-07-09 00:00:00+03:00,14549.05,364.07,29.22,10.03
2025-07-10 00:00:00+03:00,14543.75,363.8,29.16,10.02
2025-07-11 00:00:00+03:00,14494.52,362.29,29.13,9.98
2025-07-12 00:00:00+03:00,14525.0,363.06,29.2,10.0
2025-07-13 00:00:00+03:00,14584.47,364.54,29.32,10.04
2025-07-14 00:00:00+03:00,14638.53,365.16,29.37,10.06
2025-07-15 00:00:00+03:00,14584.0,363.8,29.26,10.02
2025-07-16 00:00:00+03:00,14493.75,360.87,29.19,9.94
2025-07-17 00:00:00+03:00,14550.0,361.93,29.35,9.97
2025-07-18 00:00:00+03:00,14471.5,359.74,29.06,9.91
2025-07-19 00:00:00+03:00,14490.68,360.21,29.1,9.92
2025-07-20 00:00:00+03:00,14430.0,358.7,28.98,9.88
2025-07-21 00:00:00+03:00,14487.71,359.4,29.0,9.9
2025-07-22 00:00:00+03:00,14774.15,366.28,29.43,10.09
2025-07-23 00:00:00+03:00,14430.65,357.47,28.63,9.85
2025-07-24 00:00:00+03:00,14398.14,356.45,28.5,9.82
2025-07-25 00:00:00+03:00,14483.19,358.5,28.7,9.87
2025-07-26 00:00:00+03:00,14433.17,357.27,28.61,9.84
2025-07-27 00:00:00+03:00,14430.0,357.19,28.6,9.84
2025-07-28 00:00:00+03:00,14419.0,356.27,28.68,9.81
2025-07-29 00:00:00+03:00,14428.2,356.31,28.97,9.81
2025-07-30 00:00:00+03:00,14392.62,355.38,28.92,9.79
2025-07-31 00:00:00+03:00,14353.86,354.3,29.09,9.76
2025-08-01 00:00:00+03:00,14335.6,353.8,29.14,9.75
2025-08-02 00:00:00+03:00,14316.01,353.32,29.1,9.73
2025-08-03 00:00:00+03:00,14442.61,356.44,29.35,9.82
2025-08-04 00:00:00+03:00,14440.0,355.72,28.9,9.8
2025-08-05 00:00:00+03:00,14557.79,358.54,29.19,9.88
2025-08-06 00:00:00+03:00,14478.07,356.66,28.93,9.82
2025-08-07 00:00:00+03:00,14412.66,355.16,28.6,9.78
2025-08-08 00:00:00+03:00,14393.87,354.93,28.65,9.78
2025-08-09 00:00:00+03:00,14379.0,354.56,28.62,9.77
2025-08-10 00:00:00+03:00,14460.22,356.56,28.78,9.82
2025-08-11 00:00:00+03:00,14550.0,358.09,28.89,9.86
2025-08-12 00:00:00+03:00,14506.87,356.97,28.9,9.83
2025-08-13 00:00:00+03:00,14503.24,356.72,28.62,9.83
2025-08-14 00:00:00+03:00,14469.15,355.43,28.59,9.79
2025-08-15 00:00:00+03:00,14437.62,354.46,28.51,9.76
2025-08-16 00:00:00+03:00,14435.3,354.4,28.51,9.76
2025-08-17 00:00:00+03:00,14425.0,354.15,28.49,9.75
2025-08-18 00:00:00+03:00,14424.0,353.46,28.43,9.74
2025-08-19 00:00:00+03:00,14408.62,353.05,28.4,9.72
2025-08-20 00:00:00+03:00,14396.0,352.49,28.46,9.71
2025-08-21 00:00:00+03:00,14379.0,351.92,28.4,9.69
2025-08-22 00:00:00+03:00,14351.02,351.3,28.47,9.68
2025-08-23 00:00:00+03:00,14324.0,350.64,28.42,9.66
2025-08-24 00:00:00+03:00,14299.0,350.03,28.37,9.64
2025-08-25 00:00:00+03:00,14316.0,349.85,28.1,9.64
2025-08-26 00:00:00+03:00,14550.0,355.39,28.71,9.79
2025-08-27 00:00:00+03:00,14535.0,354.83,28.76,9.77
2025-08-28 00:00:00+03:00,14683.82,358.37,28.91,9.87
2025-08-29 00:00:00+03:00,14637.32,357.5,28.79,9.85
2025-08-30 00:00:00+03:00,14598.0,356.53,28.71,9.82
2025-08-31 00:00:00+03:00,14573.0,355.92,28.66,9.8
2025-09-01 00:00:00+03:00,14537.81,354.25,28.4,9.76
2025-09-02 00:00:00+03:00,14528.4,353.69,28.53,9.74
2025-09-03 00:00:00+03:00,14498.0,352.88,28.48,9.72
2025-09-04 00:00:00+03:00,14474.0,352.24,28.42,9.7
2025-09-05 00:00:00+03:00,14445.05,351.49,28.28,9.68
2025-09-06 00:00:00+03:00,14432.82,351.19,28.25,9.67
2025-09-07 00:00:00+03:00,14399.1,350.37,28.19,9.65
2025-09-08 00:00:00+03:00,14354.0,348.55,27.93,9.6
2025-09-09 00:00:00+03:00,14323.89,347.73,27.8,9.58
2025-09-10 00:00:00+03:00,14300.0,347.08,27.87,9.56
2025-09-11 00:00:00+03:00,14384.0,349.03,28.07,9.61
2025-09-12 00:00:00+03:00,14893.0,361.4,28.96,9.95
2025-09-13 00:00:00+03:00,14332.0,347.79,27.87,9.58
2025-09-14 00:00:00+03:00,14318.0,347.45,27.84,9.57
2025-09-15 00:00:00+03:00,14315.89,347.01,27.77,9.56
2025-09-16 00:00:00+03:00,14314.62,347.19,27.65,9.56
2025-09-17 00:00:00+03:00,14302.0,347.0,27.53,9.56
2025-09-18 00:00:00+03:00,14274.92,346.13,27.51,9.53
2025-09-19 00:00:00+03:00,14436.86,350.12,27.98,9.64
2025-09-20 00:00:00+03:00,14461.73,350.72,28.03,9.66
2025-09-21 00:00:00+03:00,14445.59,350.33,28.0,9.65
2025-09-22 00:00:00+03:00,14444.97,349.77,27.94,9.63
2025-09-23 00:00:00+03:00,14432.87,349.15,27.82,9.62
2025-09-24 00:00:00+03:00,14400.8,348.08,27.8,9.59
2025-09-25 00:00:00+03:00,14360.79,346.92,27.77,9.56
2025-09-26 00:00:00+03:00,14334.35,346.09,27.86,9.53
2025-09-27 00:00:00+03:00,14340.43,346.24,27.88,9.54
2025-09-28 00:00:00+03:00,14331.19,346.01,27.86,9.53
2025-09-29 00:00:00+03:00,14331.72,345.36,27.69,9.51
2025-09-30 00:00:00+03:00,14326.38,345.16,27.62,9.51
2025-10-01 00:00:00+03:00,14818.34,356.96,28.57,9.83
2025-10-02 00:00:00+03:00,14747.56,355.12,28.4,9.78
2025-10-03 00:00:00+03:00,14685.69,353.68,28.33,9.74
2025-10-04 00:00:00+03:00,14584.68,351.25,28.13,9.67
2025-10-05 00:00:00+03:00,14692.74,353.85,28.34,9.75
2025-10-06 00:00:00+03:00,14534.93,349.21,28.12,9.62
2025-10-07 00:00:00+03:00,14507.7,348.56,28.07,9.6
2025-10-08 00:00:00+03:00,14465.59,347.45,28.1,9.57
2025-10-09 00:00:00+03:00,14416.33,346.2,28.01,9.54
2025-10-10 00:00:00+03:00,14328.56,344.12,27.95,9.48
2025-10-11 00:00:00+03:00,14297.8,343.38,27.89,9.46
2025-10-12 00:00:00+03:00,14282.13,343.0,27.86,9.45
2025-10-13 00:00:00+03:00,14520.0,348.04,28.22,9.59
2025-10-14 00:00:00+03:00,14479.26,346.81,28.21,9.55
2025-10-15 00:00:00+03:00,14431.78,345.58,27.93,9.52
2025-10-16 00:00:00+03:00,14297.39,342.26,27.6,9.43
2025-10-17 00:00:00+03:00,14288.0,341.94,27.47,9.42
2025-10-18 00:00:00+03:00,14279.43,341.73,27.45,9.41
2025-10-19 00:00:00+03:00,14273.6,341.59,27.44,9.41
2025-10-20 00:00:00+03:00,14263.25,340.6,27.46,9.38
2025-10-21 00:00:00+03:00,14373.41,343.15,27.75,9.45
2025-10-22 00:00:00+03:00,14272.0,340.65,27.61,9.38
2025-10-23 00:00:00+03:00,14289.86,341.01,27.65,9.39
2025-10-24 00:00:00+03:00,14261.83,340.84,27.58,9.39
2025-10-25 00:00:00+03:00,14391.36,343.94,27.83,9.47
2025-10-26 00:00:00+03:00,14314.76,342.11,27.69,9.42
2025-10-27 00:00:00+03:00,14467.74,345.54,27.92,9.52
2025-10-28 00:00:00+03:00,14436.0,344.78,27.85,9.5
2025-10-29 00:00:00+03:00,14349.0,342.7,27.69,9.44
2025-10-30 00:00:00+03:00,14299.34,341.27,27.62,9.4
2025-10-31 00:00:00+03:00,14496.65,346.05,28.11,9.53
2025-11-01 00:00:00+03:00,14725.0,351.5,28.56,9.68
2025-11-02 00:00:00+03:00,14700.0,350.9,28.51,9.67
2025-11-03 00:00:00+03:00,14690.0,349.97,28.55,9.64
2025-11-04 00:00:00+03:00,14650.0,348.77,28.48,9.61
2025-11-05 00:00:00+03:00,14510.57,345.19,28.24,9.51
2025-11-06 00:00:00+03:00,14512.34,345.18,28.18,9.51
2025-11-07 00:00:00+03:00,14463.26,343.96,28.01,9.47
2025-11-08 00:00:00+03:00,14408.08,342.65,27.9,9.44
2025-11-09 00:00:00+03:00,14360.14,341.51,27.81,9.41
2025-11-10 00:00:00+03:00,14300.15,339.57,27.6,9.35
2025-11-11 00:00:00+03:00,14402.21,341.67,27.77,9.41
2025-11-12 00:00:00+03:00,14659.7,347.69,28.23,9.58
2025-11-13 00:00:00+03:00,14739.34,349.5,28.29,9.63
2025-11-14 00:00:00+03:00,14557.59,345.24,27.91,9.51
2025-11-15 00:00:00+03:00,14607.87,346.44,28.01,9.54
2025-11-16 00:00:00+03:00,14554.28,345.17,27.9,9.51
2025-11-17 00:00:00+03:00,14466.07,342.37,27.73,9.43
2025-11-18 00:00:00+03:00,14371.16,340.03,27.58,9.37
2025-11-19 00:00:00+03:00,14314.76,338.61,27.48,9.33
2025-11-20 00:00:00+03:00,14556.03,344.21,28.08,9.48
2025-11-21 00:00:00+03:00,14498.3,342.9,27.95,9.44
2025-11-22 00:00:00+03:00,14455.77,341.89,27.87,9.42
2025-11-23 00:00:00+03:00,14424.66,341.15,27.81,9.4
2025-11-24 00:00:00+03:00,14373.73,339.26,27.66,9.34
2025-11-25 00:00:00+03:00,14573.02,343.97,28.04,9.47
2025-11-26 00:00:00+03:00,14455.02,341.26,27.71,9.4
2025-11-27 00:00:00+03:00,14397.8,339.87,27.57,9.36
2025-11-28 00:00:00+03:00,14526.02,342.96,27.86,9.45
2025-11-29 00:00:00+03:00,14592.8,344.54,27.98,9.49
2025-11-30 00:00:00+03:00,14607.67,344.89,28.01,9.5
2025-12-01 00:00:00+03:00,14651.22,345.42,27.95,9.51
2025-12-02 00:00:00+03:00,14803.22,349.48,28.29,9.63
2025-12-03 00:00:00+03:00,14630.05,345.29,27.86,9.51
2025-12-04 00:00:00+03:00,14475.57,341.59,27.51,9.41
2025-12-05 00:00:00+03:00,14696.39,346.94,27.98,9.56
2025-12-06 00:00:00+03:00,14550.37,343.49,27.7,9.46
2025-12-07 00:00:00+03:00,14437.35,340.82,27.48,9.39
2025-12-08 00:00:00+03:00,14364.98,338.21,27.27,9.32
2025-12-09 00:00:00+03:00,14479.93,340.73,27.5,9.39
2025-12-10 00:00:00+03:00,14525.77,341.64,27.58,9.41
2025-12-11 00:00:00+03:00,14476.1,340.34,27.34,9.37
2025-12-12 00:00:00+03:00,14392.27,338.37,27.11,9.32
2025-12-13 00:00:00+03:00,14583.03,342.85,27.47,9.44
2025-12-14 00:00:00+03:00,14434.94,339.37,27.19,9.35
2025-12-15 00:00:00+03:00,14963.71,351.09,28.11,9.67
2025-12-16 00:00:00+03:00,14390.64,337.56,26.99,9.3
2025-12-17 00:00:00+03:00,14386.0,337.29,27.06,9.29
2025-12-18 00:00:00+03:00,14524.88,340.49,27.28,9.38
2025-12-19 00:00:00+03:00,14484.42,339.59,27.25,9.35
2025-12-20 00:00:00+03:00,14453.98,338.87,27.19,9.33
2025-12-21 00:00:00+03:00,14548.02,341.08,27.37,9.39
2025-12-22 00:00:00+03:00,14505.73,339.44,27.2,9.35
2025-12-23 00:00:00+03:00,14414.82,337.21,26.89,9.29
2025-12-24 00:00:00+03:00,14405.39,337.02,26.85,9.28
2025-12-25 00:00:00+03:00,14393.02,336.57,26.85,9.27
2025-12-26 00:00:00+03:00,14377.43,336.19,26.83,9.26
2025-12-27 00:00:00+03:00,14355.93,335.69,26.79,9.25
2025-12-28 00:00:00+03:00,14338.13,335.27,26.76,9.23
2025-12-29 00:00:00+03:00,14338.5,334.59,26.71,9.22
2025-12-30 00:00:00+03:00,14312.29,333.91,26.66,9.2
2025-12-31 00:00:00+03:00,14445.54,337.15,27.0,9.29
2026-01-01 00:00:00+03:00,14319.0,334.2,26.76,9.21
2026-01-02 00:00:00+03:00,14302.75,333.55,26.73,9.19
2026-01-03 00:00:00+03:00,14329.0,334.16,26.78,9.2
2026-01-04 00:00:00+03:00,14330.0,334.18,26.78,9.2
2026-01-05 00:00:00+03:00,14327.0,333.46,26.82,9.18
2026-01-06 00:00:00+03:00,14324.0,333.38,26.73,9.18
2026-01-07 00:00:00+03:00,14307.0,332.92,26.77,9.17
2026-01-08 00:00:00+03:00,14230.63,331.14,26.65,9.12
2026-01-09 00:00:00+03:00,14321.2,333.16,26.88,9.18
2026-01-10 00:00:00+03:00,14316.74,333.05,26.87,9.17
2026-01-11 00:00:00+03:00,14280.0,332.2,26.81,9.15
2026-01-12 00:00:00+03:00,14249.0,330.9,26.62,9.11
2026-01-13 00:00:00+03:00,14231.7,330.38,26.62,9.1
2026-01-14 00:00:00+03:00,14218.29,329.95,26.62,9.09
2026-01-15 00:00:00+03:00,14200.66,329.37,26.61,9.07
2026-01-16 00:00:00+03:00,14184.0,329.18,26.64,9.07
2026-01-17 00:00:00+03:00,14173.69,328.95,26.62,9.06
2026-01-18 00:00:00+03:00,14151.0,328.42,26.58,9.05
2026-01-19 00:00:00+03:00,14134.0,327.22,26.45,9.01
2026-01-20 00:00:00+03:00,14122.0,326.85,26.23,9.0
2026-01-21 00:00:00+03:00,14127.9,326.91,26.23,9.0
2026-01-22 00:00:00+03:00,14183.0,328.12,26.37,9.04
2026-01-23 00:00:00+03:00,14107.0,326.52,26.15,8.99
2026-01-24 00:00:00+03:00,14217.0,329.07,26.35,9.06
2026-01-25 00:00:00+03:00,14140.79,327.31,26.21,9.02
2026-01-26 00:00:00+03:00,14210.0,328.19,26.02,9.04
2026-01-27 00:00:00+03:00,14196.29,327.74,25.93,9.03
2026-01-28 00:00:00+03:00,14257.0,329.01,25.8,9.06
2026-01-29 00:00:00+03:00,14324.0,330.47,25.96,9.1
2026-01-30 00:00:00+03:00,14486.0,334.23,26.33,9.21
2026-01-31 00:00:00+03:00,14487.0,334.25,26.34,9.21
2026-02-01 00:00:00+03:00,14601.0,336.88,26.54,9.28
2026-02-02 00:00:00+03:00,14532.0,334.71,26.53,9.22
2026-02-03 00:00:00+03:00,14769.0,340.19,27.09,9.37
2026-02-04 00:00:00+03:00,14783.0,340.43,27.07,9.38
